# Spherical harmonic expansion of the M2 tidal magnetic signal
# Estimated on 29-Jan-2019 21:58:56          
# If used, please refer to the Grayver and Olsen, GRL, 2019                                 
# Phase given with respect to the Greenwich meridian                          
# First data line: N_max T (in hours)                                         
# Subsequent data lines: degree n   order m   a_n^m/b_n^m   c_n^m/d_n^m       
# where m >= 0 correspond to the cosine time dependent terms a_n^m resp c_n^m,
# and m < 0 correspond to the sine time dependent terms b_n^m resp d_n^m.     
   28  12.4206                                                                
   25   -21    -0.000157    -0.000994
   25    22     0.000272    -0.002534
   25   -22    -0.001461    -0.001124
   25    23     0.001896     0.000949
   25   -23     0.000667    -0.000948
   25    24    -0.000863     0.001413
   25   -24     0.000543     0.001796
   25    25    -0.002986     0.000665
   25   -25    -0.001184     0.003178
   26     0    -0.000402     0.001113
   26     1     0.001245     0.002940
   26    -1     0.001094     0.000022
   26     2     0.001826     0.001445
   26    -2    -0.002201    -0.000499
   26     3     0.000242     0.001142
   26    -3     0.001108     0.002209
   26     4    -0.002805     0.000557
   26    -4     0.000893    -0.000025
   26     5    -0.000089     0.000532
   26    -5     0.001820    -0.000835
   26     6     0.002386    -0.000807
   26    -6    -0.001132     0.000329
   26     7     0.003293     0.000277
   26    -7    -0.004830     0.001331
   26     8    -0.001413    -0.000580
   26    -8    -0.003326     0.003412
   26     9    -0.000809     0.002260
   26    -9     0.002679    -0.001717
   26    10     0.003399    -0.001710
   26   -10     0.000681    -0.003806
   26    11    -0.003855    -0.000526
   26   -11    -0.002247     0.000026
   26    12    -0.005081    -0.000514
   26   -12     0.000211     0.001709
   26    13     0.000780     0.000324
   26   -13    -0.000449     0.002420
   26    14     0.000954     0.000193
   26   -14    -0.003463     0.000870
   26    15     0.002003    -0.000555
   26   -15    -0.003049     0.001754
   26    16     0.001100    -0.002744
   26   -16    -0.001631     0.000680
   26    17    -0.001315    -0.003626
   26   -17    -0.001735     0.000498
   26    18     0.000054    -0.000625
   26   -18    -0.001459     0.004410
   26    19    -0.002825    -0.000681
   26   -19    -0.001524     0.001492
   26    20    -0.002094    -0.001509
